index,ES -> RoW,RoW -> ES
2020-01-01 00:00:00+00:00,377.9999998,2783.654287
2020-01-01 01:00:00+00:00,1018.666667,2765.726389
2020-01-01 02:00:00+00:00,1235.333333,2750.246324
2020-01-01 03:00:00+00:00,1346.833333,2742.678996
2020-01-01 04:00:00+00:00,1222.333333,2734.513523
2020-01-01 05:00:00+00:00,1128.166667,2744.15291
2020-01-01 06:00:00+00:00,541.3333334,2751.110647
2020-01-01 07:00:00+00:00,642.6666666,2756.911294
2020-01-01 08:00:00+00:00,531.3333333,2764.392991
2020-01-01 09:00:00+00:00,390.0000001,2818.16397
2020-01-01 10:00:00+00:00,462.3333333,2998.506003
2020-01-01 11:00:00+00:00,1046.833333,3264.274975
2020-01-01 12:00:00+00:00,313.5000001,3410.444107
2020-01-01 13:00:00+00:00,352.1666666,3488.938499
2020-01-01 14:00:00+00:00,1547.5,3701.805177
2020-01-01 15:00:00+00:00,1885.5,3917.783018
2020-01-01 16:00:00+00:00,1548.833333,3799.990359
2020-01-01 17:00:00+00:00,0,3843.536684
2020-01-01 18:00:00+00:00,0,4473.648472
2020-01-01 19:00:00+00:00,0,5752.009302
2020-01-01 20:00:00+00:00,0,5768.62007
2020-01-01 21:00:00+00:00,0,5814.968214
2020-01-01 22:00:00+00:00,0,4593.515941
2020-01-01 23:00:00+00:00,0,3810.649481
2020-01-02 00:00:00+00:00,248.8333331,2805.841647
2020-01-02 01:00:00+00:00,585.8333334,2764.198207
2020-01-02 02:00:00+00:00,360.6666667,2744.388424
2020-01-02 03:00:00+00:00,328.5,2765.749817
2020-01-02 04:00:00+00:00,183.1666667,2806.803277
2020-01-02 05:00:00+00:00,379.3333332,2856.865413
2020-01-02 06:00:00+00:00,0,3605.984029
2020-01-02 07:00:00+00:00,0,4997.481347
2020-01-02 08:00:00+00:00,0,5669.975332
2020-01-02 09:00:00+00:00,0,5411.837381
2020-01-02 10:00:00+00:00,0,4648.061056
2020-01-02 11:00:00+00:00,0,3929.278999
2020-01-02 12:00:00+00:00,74.49999988,3842.310539
2020-01-02 13:00:00+00:00,868.1666669,3933.277389
2020-01-02 14:00:00+00:00,1195,4112.097895
2020-01-02 15:00:00+00:00,896.6666667,4261.420199
2020-01-02 16:00:00+00:00,365.3333334,4060.200725
2020-01-02 17:00:00+00:00,0,5522.720104
2020-01-02 18:00:00+00:00,0,6511.794268
2020-01-02 19:00:00+00:00,0,7167.512098
2020-01-02 20:00:00+00:00,0,6896.505219
2020-01-02 21:00:00+00:00,0,6951.511675
2020-01-02 22:00:00+00:00,0,5742.073219
2020-01-02 23:00:00+00:00,0,4262.477175
2020-01-03 00:00:00+00:00,0,4192.868516
2020-01-03 01:00:00+00:00,0,3963.437
2020-01-03 02:00:00+00:00,0,4087.58547
2020-01-03 03:00:00+00:00,0,4242.323217
2020-01-03 04:00:00+00:00,0,4302.810792
2020-01-03 05:00:00+00:00,0,4465.101587
2020-01-03 06:00:00+00:00,0,6755.846464
2020-01-03 07:00:00+00:00,0,7915.468995
2020-01-03 08:00:00+00:00,0,8378.787842
2020-01-03 09:00:00+00:00,0,8378.18269
2020-01-03 10:00:00+00:00,0,8065.149452
2020-01-03 11:00:00+00:00,0,7938.979875
2020-01-03 12:00:00+00:00,0,7866.828493
2020-01-03 13:00:00+00:00,0,7079.021407
2020-01-03 14:00:00+00:00,0,6333.439414
2020-01-03 15:00:00+00:00,0,6453.731207
2020-01-03 16:00:00+00:00,0,6772.546189
2020-01-03 17:00:00+00:00,0,7653.966542
2020-01-03 18:00:00+00:00,0,7731.192469
2020-01-03 19:00:00+00:00,0,7521.080867
2020-01-03 20:00:00+00:00,0,7381.891257
2020-01-03 21:00:00+00:00,0,6783.004642
2020-01-03 22:00:00+00:00,0,5660.833589
2020-01-03 23:00:00+00:00,0,5344.312751
2020-01-04 00:00:00+00:00,0,4687.193436
2020-01-04 01:00:00+00:00,0,4369.607804
2020-01-04 02:00:00+00:00,0,4384.668289
2020-01-04 03:00:00+00:00,0,4344.07916
2020-01-04 04:00:00+00:00,0,4513.182039
2020-01-04 05:00:00+00:00,0,4609.721625
2020-01-04 06:00:00+00:00,0,4909.469272
2020-01-04 07:00:00+00:00,0,5320.835495
2020-01-04 08:00:00+00:00,0,4926.931299
2020-01-04 09:00:00+00:00,0,5089.710719
2020-01-04 10:00:00+00:00,0,4935.138133
2020-01-04 11:00:00+00:00,0,4017.267088
2020-01-04 12:00:00+00:00,0,4654.387231
2020-01-04 13:00:00+00:00,0,4982.170332
2020-01-04 14:00:00+00:00,0,4778.510209
2020-01-04 15:00:00+00:00,0,4703.006012
2020-01-04 16:00:00+00:00,0,4436.626676
2020-01-04 17:00:00+00:00,0,5992.750955
2020-01-04 18:00:00+00:00,0,6627.939571
2020-01-04 19:00:00+00:00,0,7212.273086
2020-01-04 20:00:00+00:00,0,7392.288571
2020-01-04 21:00:00+00:00,0,6862.673382
2020-01-04 22:00:00+00:00,0,5772.98812
2020-01-04 23:00:00+00:00,0,4486.783925
2020-01-05 00:00:00+00:00,0,4054.347807
2020-01-05 01:00:00+00:00,0,4633.639212
2020-01-05 02:00:00+00:00,0,4863.103537
2020-01-05 03:00:00+00:00,0,4855.516502
2020-01-05 04:00:00+00:00,0,4951.3143
2020-01-05 05:00:00+00:00,0,4777.852386
2020-01-05 06:00:00+00:00,0,4896.664915
2020-01-05 07:00:00+00:00,0,5085.330673
2020-01-05 08:00:00+00:00,0,5256.500364
2020-01-05 09:00:00+00:00,0,5432.809133
2020-01-05 10:00:00+00:00,0,5090.018377
2020-01-05 11:00:00+00:00,0,4461.761285
2020-01-05 12:00:00+00:00,0,5916.717244
2020-01-05 13:00:00+00:00,0,6452.389709
2020-01-05 14:00:00+00:00,0,5626.214825
2020-01-05 15:00:00+00:00,0,5393.303115
2020-01-05 16:00:00+00:00,0,5951.146243
2020-01-05 17:00:00+00:00,0,7757.688437
2020-01-05 18:00:00+00:00,0,7629.501148
2020-01-05 19:00:00+00:00,0,7503.934327
2020-01-05 20:00:00+00:00,0,7814.897905
2020-01-05 21:00:00+00:00,0,7605.779053
2020-01-05 22:00:00+00:00,0,7223.411679
2020-01-05 23:00:00+00:00,0,7084.488796
2020-01-06 00:00:00+00:00,0,5186.076226
2020-01-06 01:00:00+00:00,0,4737.837902
2020-01-06 02:00:00+00:00,0,4183.371904
2020-01-06 03:00:00+00:00,0,4124.089672
2020-01-06 04:00:00+00:00,0,4129.790652
2020-01-06 05:00:00+00:00,0,3314.179628
2020-01-06 06:00:00+00:00,1168.666666,3114.82929
2020-01-06 07:00:00+00:00,1025.333333,3174.419089
2020-01-06 08:00:00+00:00,138.6666668,3214.406225
2020-01-06 09:00:00+00:00,0,3580.77538
2020-01-06 10:00:00+00:00,0,3383.679973
2020-01-06 11:00:00+00:00,324.8333333,3762.710066
2020-01-06 12:00:00+00:00,378,3928.30035
2020-01-06 13:00:00+00:00,800.1666667,4052.381789
2020-01-06 14:00:00+00:00,2171.833333,4300.654022
2020-01-06 15:00:00+00:00,1734.833333,4529.72741
2020-01-06 16:00:00+00:00,176.3333331,4325.490108
2020-01-06 17:00:00+00:00,0,5770.288392
2020-01-06 18:00:00+00:00,0,6857.197088
2020-01-06 19:00:00+00:00,0,7638.317383
2020-01-06 20:00:00+00:00,0,7709.536169
2020-01-06 21:00:00+00:00,0,7356.692769
2020-01-06 22:00:00+00:00,0,6432.563848
2020-01-06 23:00:00+00:00,0,5851.994718
2020-01-07 00:00:00+00:00,0,4896.532197
2020-01-07 01:00:00+00:00,0,4366.900065
2020-01-07 02:00:00+00:00,0,4233.22503
2020-01-07 03:00:00+00:00,0,3910.870862
2020-01-07 04:00:00+00:00,0,4196.377362
2020-01-07 05:00:00+00:00,0,5015.486761
2020-01-07 06:00:00+00:00,0,5615.005974
2020-01-07 07:00:00+00:00,0,5882.051498
2020-01-07 08:00:00+00:00,0,6779.667077
2020-01-07 09:00:00+00:00,0,6158.93751
2020-01-07 10:00:00+00:00,0,5157.954367
2020-01-07 11:00:00+00:00,0,5452.482814
2020-01-07 12:00:00+00:00,0,5498.951156
2020-01-07 13:00:00+00:00,0,5437.415638
2020-01-07 14:00:00+00:00,0,5442.985057
2020-01-07 15:00:00+00:00,0,6235.472906
2020-01-07 16:00:00+00:00,0,7120.348221
2020-01-07 17:00:00+00:00,0,8186.509326
2020-01-07 18:00:00+00:00,0,8293.664516
2020-01-07 19:00:00+00:00,0,8121.234869
2020-01-07 20:00:00+00:00,0,8093.272492
2020-01-07 21:00:00+00:00,0,7333.224587
2020-01-07 22:00:00+00:00,0,6589.569861
2020-01-07 23:00:00+00:00,0,5554.881051
2020-01-08 00:00:00+00:00,0,4625.436694
2020-01-08 01:00:00+00:00,0,3964.652467
