 ,WTON,WTOF,PHOT,HROR
2024-01-01 00:00:00+00:00,0.1867435922941742,0.0,0.0010543336029261,0.8623376623376623
2024-01-01 00:30:00+00:00,0.188069896216718,0.0,0.0010543336029261,0.8207792207792208
2024-01-01 01:00:00+00:00,0.1859478099406479,0.0,0.0010543336029261,0.8207792207792208
2024-01-01 01:30:00+00:00,0.1838257236645777,0.0,0.0010543336029261,0.8103896103896104
2024-01-01 02:00:00+00:00,0.1737458138532444,0.0,0.0010543336029261,0.8034632034632034
2024-01-01 02:30:00+00:00,0.1737458138532444,0.0,0.0010543336029261,0.8
2024-01-01 03:00:00+00:00,0.1728174011074637,0.0,0.0010543336029261,0.7688311688311689
2024-01-01 03:30:00+00:00,0.174276335422262,0.0,0.0010543336029261,0.7861471861471861
2024-01-01 04:00:00+00:00,0.170164793262376,0.0,0.0010543336029261,0.7792207792207793
2024-01-01 04:30:00+00:00,0.1721542491461918,0.0,0.0010543336029261,0.754978354978355
2024-01-01 05:00:00+00:00,0.1734805530687357,0.0,0.0010543336029261,0.7515151515151515
2024-01-01 05:30:00+00:00,0.172552140322955,0.0,0.0010543336029261,0.7445887445887446
2024-01-01 06:00:00+00:00,0.1765310520905865,0.0,0.0010543336029261,0.7272727272727273
2024-01-01 06:30:00+00:00,0.1785205079744023,0.0,0.0010543336029261,0.7445887445887446
2024-01-01 07:00:00+00:00,0.1840909844490865,0.0,0.0010543336029261,0.7341991341991342
2024-01-01 07:30:00+00:00,0.1862130707251566,0.0,0.0012049526890584,0.7307359307359307
2024-01-01 08:00:00+00:00,0.191518286415332,0.0,0.0037654771533076,0.7445887445887446
2024-01-01 08:30:00+00:00,0.1945687854371829,0.0,0.0287682454512709,0.7480519480519481
2024-01-01 09:00:00+00:00,0.1931098511223846,0.0,0.0831417355450345,0.7134199134199134
2024-01-01 09:30:00+00:00,0.1919161775920952,0.0,0.1381177019833274,0.7376623376623377
2024-01-01 10:00:00+00:00,0.1878046354322093,0.0,0.2180964367195836,0.703030303030303
