 ,WTON,WTOF,PHOT,HROR
2021-10-22 06:00:00+00:00,0.201450196,0,0.002302706,0.16806175
2021-10-22 07:00:00+00:00,0.196105906,0,0.121296923,0.167523952
2021-10-22 08:00:00+00:00,0.192840286,0,0.365586169,0.158138872
2021-10-22 09:00:00+00:00,0.198118299,0,0.489223755,0.152257064
2021-10-22 10:00:00+00:00,0.205818414,0,0.518007577,0.149879738
2021-10-22 11:00:00+00:00,0.220706509,0,0.52160081,0.148263375
2021-10-22 12:00:00+00:00,0.236209166,0,0.515262043,0.145448181
2021-10-22 13:00:00+00:00,0.251259939,0,0.516792962,0.147105109
2021-10-22 14:00:00+00:00,0.275137526,0,0.457605833,0.150945
2021-10-22 15:00:00+00:00,0.307076736,0,0.373696248,0.15670621
2021-10-22 16:00:00+00:00,0.321512946,0,0.172285408,0.164564634
2021-10-22 17:00:00+00:00,0.306383846,0,0.012563664,0.182203021
2021-10-22 18:00:00+00:00,0.307763601,0,0,0.193422683
2021-10-22 19:00:00+00:00,0.307317741,0,0,0.189386999
2021-10-22 20:00:00+00:00,0.303817141,0,0,0.178151947
2021-10-22 21:00:00+00:00,0.29655686,0,0,0.163938559
2021-10-22 22:00:00+00:00,0.277595779,0,0,0.150687424
2021-10-22 23:00:00+00:00,0.265461168,0,0,0.144859814
2021-10-23 00:00:00+00:00,0.253935096,0,0,0.14241169
2021-10-23 01:00:00+00:00,0.246560338,0,0,0.141460429
2021-10-23 02:00:00+00:00,0.227912563,0,0,0.13950492
2021-10-23 03:00:00+00:00,0.196605992,0,0,0.140438591
2021-10-23 04:00:00+00:00,0.1655344,0,0,0.143091413
2021-10-23 05:00:00+00:00,0.142681085,0,0,0.149269603
2021-10-23 06:00:00+00:00,0.135529257,0,0.002619011,0.156012635
2021-10-23 07:00:00+00:00,0.111555268,0,0.152143059,0.157642519
2021-10-23 08:00:00+00:00,0.081188616,0,0.443498598,0.152187695
2021-10-23 09:00:00+00:00,0.06552328,0,0.573943083,0.147255499
2021-10-23 10:00:00+00:00,0.055389013,0,0.601550247,0.146325676
2021-10-23 11:00:00+00:00,0.048785471,0,0.612962558,0.14414843
2021-10-23 12:00:00+00:00,0.044465454,0,0.608078798,0.142505683
2021-10-23 13:00:00+00:00,0.039548948,0,0.605421829,0.14074113
2021-10-23 14:00:00+00:00,0.038723506,0,0.572424815,0.141007391
2021-10-23 15:00:00+00:00,0.038711455,0,0.478165706,0.144040474
2021-10-23 16:00:00+00:00,0.042091553,0,0.197564562,0.159432137
2021-10-23 17:00:00+00:00,0.048158858,0,0.010564612,0.175794299
2021-10-23 18:00:00+00:00,0.057859316,0,0,0.185052845
2021-10-23 19:00:00+00:00,0.060203091,0,0,0.178661052
2021-10-23 20:00:00+00:00,0.065402778,0,0,0.16926344
2021-10-23 21:00:00+00:00,0.066487301,0,0,0.158031026
2021-10-23 22:00:00+00:00,0.078459233,0,0,0.153379931
2021-10-23 23:00:00+00:00,0.08791266,0,0,0.15067632
2021-10-24 00:00:00+00:00,0.096841902,0,0,0.147110386
2021-10-24 01:00:00+00:00,0.103788876,0,0,0.145356276
2021-10-24 02:00:00+00:00,0.107982366,0,0,0.145759075
2021-10-24 03:00:00+00:00,0.106976169,0,0,0.145769739
2021-10-24 04:00:00+00:00,0.106301355,0,0,0.145223696
2021-10-24 05:00:00+00:00,0.106560435,0,0,0.149511018
2021-10-24 06:00:00+00:00,0.10419256,0,0.003023883,0.149588412
2021-10-24 07:00:00+00:00,0.098083079,0,0.154268633,0.14666867
2021-10-24 08:00:00+00:00,0.081080164,0,0.454683168,0.144619937
2021-10-24 09:00:00+00:00,0.075452693,0,0.594629478,0.14421395
2021-10-24 10:00:00+00:00,0.080495726,0,0.632472296,0.14246171
2021-10-24 11:00:00+00:00,0.081682677,0,0.635584744,0.140485533
2021-10-24 12:00:00+00:00,0.0734403,0,0.629170064,0.139364534
2021-10-24 13:00:00+00:00,0.068837101,0,0.622122772,0.138582902
2021-10-24 14:00:00+00:00,0.070192755,0,0.595236785,0.139129165
2021-10-24 15:00:00+00:00,0.071373681,0,0.481860157,0.142740283
2021-10-24 16:00:00+00:00,0.0652642,0,0.204738376,0.147702271
2021-10-24 17:00:00+00:00,0.059781332,0,0.012247358,0.165680356
2021-10-24 18:00:00+00:00,0.053786329,0,0,0.202132107
2021-10-24 19:00:00+00:00,0.045616253,0,0,0.175801775
2021-10-24 20:00:00+00:00,0.041663769,0,0,0.156807019
2021-10-24 21:00:00+00:00,0.043633986,0,0,0.150188982
2021-10-24 22:00:00+00:00,0.044911313,0,0,0.147052451
2021-10-24 23:00:00+00:00,0.045887384,0,0,0.142435655
2021-10-25 00:00:00+00:00,0.047923878,0,0,0.137807207
2021-10-25 01:00:00+00:00,0.045772907,0,0,0.137424416
2021-10-25 02:00:00+00:00,0.047761199,0,0,0.13541471
2021-10-25 03:00:00+00:00,0.050677362,0,0,0.133576061
2021-10-25 04:00:00+00:00,0.048339612,0,0,0.137998492
2021-10-25 05:00:00+00:00,0.041977075,0,0,0.151506214
2021-10-25 06:00:00+00:00,0.039814054,0,0.002530446,0.156474468
2021-10-25 07:00:00+00:00,0.033710598,0,0.145816944,0.152408663
2021-10-25 08:00:00+00:00,0.029956942,0,0.417270526,0.144257704
2021-10-25 09:00:00+00:00,0.029902716,0,0.549018191,0.1386869
2021-10-25 10:00:00+00:00,0.029818365,0,0.58749362,0.14027336
2021-10-25 11:00:00+00:00,0.033011683,0,0.585190915,0.138326206
2021-10-25 12:00:00+00:00,0.033915452,0,0.581724204,0.137063612
