 ,WTON,WTOF,PHOT,HROR
2024-01-12 03:00:00+00:00,0.181638964,0,0,0.618565704
2024-01-12 04:00:00+00:00,0.17834164,0,0,0.617074118
2024-01-12 05:00:00+00:00,0.19025312,0,0,0.618748525
2024-01-12 06:00:00+00:00,0.196331086,0,0,0.624989927
2024-01-12 07:00:00+00:00,0.198114475,0,0.003925051,0.633211574
2024-01-12 08:00:00+00:00,0.190833694,0,0.101745997,0.635156603
2024-01-12 09:00:00+00:00,0.180041692,0,0.31234854,0.634262215
2024-01-12 10:00:00+00:00,0.168838567,0,0.370488141,0.63050461
2024-01-12 11:00:00+00:00,0.152338056,0,0.396358872,0.627266481
2024-01-12 12:00:00+00:00,0.140332128,0,0.398302739,0.623648511
2024-01-12 13:00:00+00:00,0.132248544,0,0.399161026,0.624491101
2024-01-12 14:00:00+00:00,0.124914983,0,0.392596658,0.634722326
2024-01-12 15:00:00+00:00,0.122298236,0,0.323753917,0.645409979
2024-01-12 16:00:00+00:00,0.131862421,0,0.114745819,0.658298221
2024-01-12 17:00:00+00:00,0.15168248,0,0.011748012,0.659276342
2024-01-12 18:00:00+00:00,0.167855204,0,0,0.654017495
2024-01-12 19:00:00+00:00,0.175247099,0,0,0.658086873
2024-01-12 20:00:00+00:00,0.173494267,0,0,0.657185358
2024-01-12 21:00:00+00:00,0.177947183,0,0,0.632406966
2024-01-12 22:00:00+00:00,0.181547295,0,0,0.61839767
2024-01-12 23:00:00+00:00,0.180325035,0,0,0.606862479
2024-01-13 00:00:00+00:00,0.181352844,0,0,0.596951877
2024-01-13 01:00:00+00:00,0.18739192,0,0,0.594720873
2024-01-13 02:00:00+00:00,0.200525661,0,0,0.596537902
2024-01-13 03:00:00+00:00,0.210075957,0,0,0.590922098
2024-01-13 04:00:00+00:00,0.220362387,0,0,0.589928458
2024-01-13 05:00:00+00:00,0.217390072,0,0,0.589929759
2024-01-13 06:00:00+00:00,0.223404148,0,0,0.596051187
2024-01-13 07:00:00+00:00,0.238240719,0,0.002395061,0.61058245
2024-01-13 08:00:00+00:00,0.239476868,0,0.064907514,0.611170396
2024-01-13 09:00:00+00:00,0.217387295,0,0.192544597,0.607920779
2024-01-13 10:00:00+00:00,0.208339792,0,0.262554337,0.601011636
2024-01-13 11:00:00+00:00,0.208898143,0,0.299769381,0.59739744
2024-01-13 12:00:00+00:00,0.213467729,0,0.296078408,0.593595147
2024-01-13 13:00:00+00:00,0.2104093,0,0.274607669,0.601529976
2024-01-13 14:00:00+00:00,0.196700542,0,0.186597653,0.606279608
2024-01-13 15:00:00+00:00,0.186850237,0,0.113585605,0.624960025
2024-01-13 16:00:00+00:00,0.19368656,0,0.037594997,0.632076174
2024-01-13 17:00:00+00:00,0.203914655,0,0,0.636148942
2024-01-13 18:00:00+00:00,0.221445754,0,0,0.636777618
2024-01-13 19:00:00+00:00,0.233932252,0,0,0.636644323
2024-01-13 20:00:00+00:00,0.239151858,0,0,0.636770619
2024-01-13 21:00:00+00:00,0.240538012,0,0,0.62610444
2024-01-13 22:00:00+00:00,0.247310444,0,0,0.616230428
2024-01-13 23:00:00+00:00,0.255574589,0,0,0.619749988
2024-01-14 00:00:00+00:00,0.265616567,0,0,0.614473845
2024-01-14 01:00:00+00:00,0.276697467,0,0,0.610631865
2024-01-14 02:00:00+00:00,0.285169951,0,0,0.607217567
2024-01-14 03:00:00+00:00,0.289061739,0,0,0.592972041
2024-01-14 04:00:00+00:00,0.309765158,0,0,0.595799987
2024-01-14 05:00:00+00:00,0.317548733,0,0,0.601762303
2024-01-14 06:00:00+00:00,0.320457156,0,0,0.615960924
2024-01-14 07:00:00+00:00,0.309879051,0,0.003745251,0.622390259
2024-01-14 08:00:00+00:00,0.312706916,0,0.083844102,0.634719724
2024-01-14 09:00:00+00:00,0.296281407,0,0.193365567,0.650478054
2024-01-14 10:00:00+00:00,0.289028404,0,0.24467619,0.633670934
2024-01-14 11:00:00+00:00,0.314554196,0,0.276951844,0.632164524
2024-01-14 12:00:00+00:00,0.36768362,0,0.276819538,0.635659148
2024-01-14 13:00:00+00:00,0.425102067,0,0.260596901,0.632862478
2024-01-14 14:00:00+00:00,0.45640026,0,0.212037545,0.634009916
2024-01-14 15:00:00+00:00,0.460711504,0,0.158051117,0.649604517
2024-01-14 16:00:00+00:00,0.464617181,0,0.066869692,0.655948268
2024-01-14 17:00:00+00:00,0.467970063,0,0.020766847,0.681653809
2024-01-14 18:00:00+00:00,0.449375042,0,0.009196318,0.686247444
2024-01-14 19:00:00+00:00,0.440671994,0,0,0.685253035
2024-01-14 20:00:00+00:00,0.438555262,0,0,0.682508767
2024-01-14 21:00:00+00:00,0.432377293,0,0,0.672300426
